frequency_Hz,H_V_real,H_V_imag,H_V_magnitude,H_V_phase_rad,Zin_real_ohm,Zin_imag_ohm,Yin_real_S,Yin_imag_S
3.675000000000e+08,1.060695586040e-02,-4.987492502694e-02,5.099034868548e-02,-7.644432525854e+00,9.810188021043e+01,7.315145351420e+01,6.550993860172e-03,-4.884867872117e-03
3.680000000000e+08,9.451807264090e-03,-4.953545064999e-02,5.042913375872e-02,-7.665439040232e+00,9.866169615673e+01,7.430394602968e+01,6.467411304203e-03,-4.870726930701e-03
3.685000000000e+08,8.326149127437e-03,-4.917673827387e-02,4.987661121757e-02,-7.686261469138e+00,9.922527585951e+01,7.545495051117e+01,6.385520680361e-03,-4.855810606229e-03
3.690000000000e+08,7.229628257619e-03,-4.880015665720e-02,4.933277627005e-02,-7.706903771465e+00,9.979254785399e+01,7.660445825674e+01,6.305290734419e-03,-4.840174855222e-03
3.695000000000e+08,6.161853034518e-03,-4.840701015689e-02,4.879761331406e-02,-7.727369974099e+00,1.003634411623e+02,7.775246606689e+01,6.226689600820e-03,-4.823872779671e-03
3.700000000000e+08,5.122397853742e-03,-4.799853935042e-02,4.827109631597e-02,-7.747664167105e+00,1.009378857070e+02,7.889897620493e+01,6.149684931486e-03,-4.806954709609e-03
3.705000000000e+08,4.110807381880e-03,-4.757592185066e-02,4.775318918430e-02,-7.767790498444e+00,1.015158127244e+02,8.004399632364e+01,6.074244016379e-03,-4.789468287426e-03
3.710000000000e+08,3.126600622619e-03,-4.714027329816e-02,4.724384613977e-02,-7.787753168200e+00,1.020971551739e+02,8.118753935779e+01,6.000333896116e-03,-4.771458553580e-03
3.715000000000e+08,2.169274792824e-03,-4.669264851672e-02,4.674301208344e-02,-7.807556422337e+00,1.026818481410e+02,8.232962338282e+01,5.927921466977e-03,-4.752968033347e-03
3.720000000000e+08,1.238309008073e-03,-4.623404281862e-02,4.625062296395e-02,-7.827204545979e+00,1.032698292304e+02,8.347027143961e+01,5.856973578588e-03,-4.734036824332e-03
3.725000000000e+08,3.331677775207e-04,-4.576539344633e-02,4.576660614537e-02,-7.846701856243e+00,1.038610389472e+02,8.460951132620e+01,5.787457124585e-03,-4.714702684436e-03
3.730000000000e+08,-5.466956917093e-04,-4.528758113818e-02,4.529088077667e-02,-7.866052694619e+00,1.044554210614e+02,8.574737535720e+01,5.719339126546e-03,-4.695001120056e-03
3.735000000000e+08,-1.401836380122e-03,-4.480143180578e-02,4.482335816385e-02,-7.885261418941e+00,1.050529229552e+02,8.688390009201e+01,5.652586811442e-03,-4.674965474272e-03
3.740000000000e+08,-2.232814530636e-03,-4.430771831146e-02,4.436394214557e-02,-7.904332394975e+00,1.056534959479e+02,8.801912603323e+01,5.587167682893e-03,-4.654627014819e-03
3.745000000000e+08,-3.040192911508e-03,-4.380716233439e-02,4.391252947315e-02,-7.923269987649e+00,1.062570955976e+02,8.915309729713e+01,5.523049586447e-03,-4.634015021660e-03
3.750000000000e+08,-3.824534266063e-03,-4.330043631426e-02,4.346901019528e-02,-7.942078551978e+00,1.068636819755e+02,9.028586125774e+01,5.460200769149e-03,-4.613156873970e-03
3.755000000000e+08,-4.586398947644e-03,-4.278816546190e-02,4.303326804812e-02,-7.960762423716e+00,1.074732199115e+02,9.141746816718e+01,5.398589933600e-03,-4.592078136384e-03
3.760000000000e+08,-5.326342737914e-03,-4.227092982630e-02,4.260518085094e-02,-7.979325909797e+00,1.080856792093e+02,9.254797075423e+01,5.338186286738e-03,-4.570802644346e-03
3.765000000000e+08,-6.044914846364e-03,-4.174926640789e-02,4.218462090735e-02,-7.997773278601e+00,1.087010348266e+02,9.367742380398e+01,5.278959583556e-03,-4.549352588423e-03
3.770000000000e+08,-6.742656088618e-03,-4.122367130814e-02,4.177145541217e-02,-8.016108750120e+00,1.093192670221e+02,9.480588372128e+01,5.220880165935e-03,-4.527748597456e-03
3.775000000000e+08,-7.420097240816e-03,-4.069460190581e-02,4.136554686374e-02,-8.034336486061e+00,1.099403614644e+02,9.593340808094e+01,5.163918996809e-03,-4.506009820409e-03
3.780000000000e+08,-8.077757567054e-03,-4.016247905035e-02,4.096675348111e-02,-8.052460579965e+00,1.105643093037e+02,9.706005516783e+01,5.108047689836e-03,-4.484154006820e-03
3.785000000000e+08,-8.716143516565e-03,-3.962768926328e-02,4.057492962592e-02,-8.070485047386e+00,1.111911072049e+02,9.818588350996e+01,5.053238534764e-03,-4.462197585712e-03
3.790000000000e+08,-9.335747586998e-03,-3.909058693859e-02,4.018992622800e-02,-8.088413816211e+00,1.118207573405e+02,9.931095140807e+01,4.999464518664e-03,-4.440155742889e-03
3.795000000000e+08,-9.937047349812e-03,-3.855149653341e-02,3.981159121409e-02,-8.106250717163e+00,1.124532673435e+02,1.004353164649e+02,4.946699343211e-03,-4.418042496486e-03
3.800000000000e+08,-1.052050463350e-02,-3.801071474048e-02,3.943976993880e-02,-8.123999474559e+00,1.130886502207e+02,1.015590351178e+02,4.894917438181e-03,-4.395870770697e-03
3.805000000000e+08,-1.108656486000e-02,-3.746851263432e-02,3.907430561665e-02,-8.141663697385e+00,1.137269242252e+02,1.026821621774e+02,4.844093971329e-03,-4.373652467571e-03
3.810000000000e+08,-1.163565652932e-02,-3.692513778317e-02,3.871503975426e-02,-8.159246870737e+00,1.143681126896e+02,1.038047503776e+02,4.794204854826e-03,-4.351398536803e-03
3.815000000000e+08,-1.216819084704e-02,-3.638081631910e-02,3.836181258145e-02,-8.176752347685e+00,1.150122438202e+02,1.049268499373e+02,4.745226748408e-03,-4.329119043422e-03
3.820000000000e+08,-1.268456148915e-02,-3.583575495921e-02,3.801446347995e-02,-8.194183341625e+00,1.156593504537e+02,1.060485081403e+02,4.697137059422e-03,-4.306823233298e-03
3.825000000000e+08,-1.318514449818e-02,-3.529014297082e-02,3.767283140858e-02,-8.211542919143e+00,1.163094697766e+02,1.071697689345e+02,4.649913939912e-03,-4.284519596408e-03
3.830000000000e+08,-1.367029830434e-02,-3.474415407444e-02,3.733675532339e-02,-8.228833993459e+00,1.169626430099e+02,1.082906725545e+02,4.603536280929e-03,-4.262215927770e-03
3.835000000000e+08,-1.414036386523e-02,-3.419794827820e-02,3.700607459161e-02,-8.246059318475e+00,1.176189150610e+02,1.094112551705e+02,4.557983704227e-03,-4.239919385991e-03
3.840000000000e+08,-1.459566491717e-02,-3.365167363825e-02,3.668062939794e-02,-8.263221483474e+00,1.182783341438e+02,1.105315485661e+02,4.513236551509e-03,-4.217636549369e-03
3.845000000000e+08,-1.503650833109e-02,-3.310546793982e-02,3.636026114188e-02,-8.280322908492e+00,1.189409513702e+02,1.116515798475e+02,4.469275871396e-03,-4.195373469502e-03
3.850000000000e+08,-1.546318456574e-02,-3.255946029431e-02,3.604481282475e-02,-8.297365840389e+00,1.196068203156e+02,1.127713711883e+02,4.426083404276e-03,-4.173135722335e-03
3.855000000000e+08,-1.587596821051e-02,-3.201377264804e-02,3.573412942526e-02,-8.314352349653e+00,1.202759965605e+02,1.138909396092e+02,4.383641565230e-03,-4.150928456642e-03
3.860000000000e+08,-1.627511861039e-02,-3.146852119896e-02,3.542805826223e-02,-8.331284327933e+00,1.209485372117e+02,1.150102967980e+02,4.341933425164e-03,-4.128756439866e-03
3.865000000000e+08,-1.666088056496e-02,-3.092381771820e-02,3.512644934332e-02,-8.348163486324e+00,1.216245004059e+02,1.161294489692e+02,4.300942690356e-03,-4.106624101329e-03
3.870000000000e+08,-1.703348509373e-02,-3.037977077354e-02,3.482915569880e-02,-8.364991354415e+00,1.223039447994e+02,1.172483967665e+02,4.260653680563e-03,-4.084535572771e-03
3.875000000000e+08,-1.739315025953e-02,-2.983648685281e-02,3.453603369915e-02,-8.381769280087e+00,1.229869290466e+02,1.183671352089e+02,4.221051305868e-03,-4.062494726216e-03
3.880000000000e+08,-1.774008204201e-02,-2.929407138561e-02,3.424694335561e-02,-8.398498430072e+00,1.236735112718e+02,1.194856536813e+02,4.182121042429e-03,-4.040505209159e-03
3.885000000000e+08,-1.807447525320e-02,-2.875262966208e-02,3.396174860285e-02,-8.415179791258e+00,1.243637485374e+02,1.206039359713e+02,4.143848907309e-03,-4.018570477084e-03
3.890000000000e+08,-1.839651448691e-02,-2.821226764847e-02,3.368031756287e-02,-8.431814172737e+00,1.250576963118e+02,1.217219603520e+02,4.106221432536e-03,-3.996693823318e-03
3.895000000000e+08,-1.870637509419e-02,-2.767309269927e-02,3.340252278955e-02,-8.448402208575e+00,1.257554079420e+02,1.228396997111e+02,4.069225638575e-03,-3.974878406260e-03
3.900000000000e+08,-1.900422417680e-02,-2.713521416666e-02,3.312824149321e-02,-8.464944361296e+00,1.264569341342e+02,1.239571217270e+02,4.032849007353e-03,-3.953127273989e-03
3.905000000000e+08,-1.929022159106e-02,-2.659874390819e-02,3.285735574458e-02,-8.481440926049e+00,1.271623224456e+02,1.250741890910e+02,3.997079455013e-03,-3.931443386322e-03
3.910000000000e+08,-1.956452095452e-02,-2.606379669444e-02,3.258975265799e-02,-8.497892035452e+00,1.278716167926e+02,1.261908597747e+02,3.961905304541e-03,-3.909829634333e-03
3.915000000000e+08,-1.982727064807e-02,-2.553049051852e-02,3.232532455318e-02,-8.514297665075e+00,1.285848569790e+02,1.273070873424e+02,3.927315258420e-03,-3.888288857425e-03
3.920000000000e+08,-2.007861480641e-02,-2.499894681033e-02,3.206396909569e-02,-8.530657639546e+00,1.293020782463e+02,1.284228213069e+02,3.893298371443e-03,-3.866823857987e-03
3.925000000000e+08,-2.031869429013e-02,-2.446929055818e-02,3.180558941564e-02,-8.546971639247e+00,1.300233108536e+02,1.295380075262e+02,3.859844023854e-03,-3.845437413720e-03
3.930000000000e+08,-2.054764763288e-02,-2.394165034160e-02,3.155009420469e-02,-8.563239207578e+00,1.307485796864e+02,1.306525886415e+02,3.826941894915e-03,-3.824132287714e-03
3.935000000000e+08,-2.076561195737e-02,-2.341615827902e-02,3.129739779138e-02,-8.579459758760e+00,1.314779039019e+02,1.317665045513e+02,3.794581937057e-03,-3.802911236343e-03
3.940000000000e+08,-2.097272385457e-02,-2.289294989452e-02,3.104742019481e-02,-8.595632586134e+00,1.322112966114e+02,1.328796929211e+02,3.762754350716e-03,-3.781777015092e-03
3.945000000000e+08,-2.116912022067e-02,-2.237216390845e-02,3.080008715675e-02,-8.611756870954e+00,1.329487646047e+02,1.339920897256e+02,3.731449559983e-03,-3.760732382392e-03
3.950000000000e+08,-2.135493904662e-02,-2.185394195666e-02,3.055533015253e-02,-8.627831691609e+00,1.336903081189e+02,1.351036298193e+02,3.700658189161e-03,-3.739780101573e-03
3.955000000000e+08,-2.153032015601e-02,-2.133842824366e-02,3.031308638080e-02,-8.643856033275e+00,1.344359206547e+02,1.362142475323e+02,3.670371040346e-03,-3.718922941057e-03
3.960000000000e+08,-2.169540588685e-02,-2.082576913503e-02,3.007329873261e-02,-8.659828797940e+00,1.351855888436e+02,1.373238772887e+02,3.640579072099e-03,-3.698163672870e-03
3.965000000000e+08,-2.185034171380e-02,-2.031611269503e-02,2.983591574005e-02,-8.675748814788e+00,1.359392923659e+02,1.384324542417e+02,3.611273379322e-03,-3.677505069630e-03
3.970000000000e+08,-2.199527680758e-02,-1.980960817496e-02,2.960089150494e-02,-8.691614850898e+00,1.366970039252e+02,1.395399149226e+02,3.582445174380e-03,-3.656949900098e-03
3.975000000000e+08,-2.213036452877e-02,-1.930640545854e-02,2.936818560800e-02,-8.707425622237e+00,1.374586892779e+02,1.406461978980e+02,3.554085769570e-03,-3.636500923436e-03
3.980000000000e+08,-2.225576285392e-02,-1.880665447038e-02,2.913776299887e-02,-8.723179804899e+00,1.382243073206e+02,1.417512444317e+02,3.526186560954e-03,-3.616160882284e-03
3.985000000000e+08,-2.237163473208e-02,-1.831050455367e-02,2.890959386770e-02,-8.738876046568e+00,1.389938102362e+02,1.428549991453e+02,3.498739013648e-03,-3.595932494798e-03
3.990000000000e+08,-2.247814837052e-02,-1.781810382354e-02,2.868365349870e-02,-8.754512978163e+00,1.397671436991e+02,1.439574106729e+02,3.471734648566e-03,-3.575818445765e-03
3.995000000000e+08,-2.257547744894e-02,-1.732959850212e-02,2.845992210623e-02,-8.770089225634e+00,1.405442471390e+02,1.450584323049e+02,3.445165030677e-03,-3.555821376932e-03
4.000000000000e+08,-2.266380126176e-02,-1.684513224188e-02,2.823838465421e-02,-8.785603421864e+00,1.413250540646e+02,1.461580226147e+02,3.419021758785e-03,-3.535943876676e-03
4.005000000000e+08,-2.274330478868e-02,-1.636484544313e-02,2.801903065933e-02,-8.801054218641e+00,1.421094924444e+02,1.472561460650e+02,3.393296456839e-03,-3.516188469151e-03
4.010000000000e+08,-2.281417869425e-02,-1.588887457198e-02,2.780185397878e-02,-8.816440298664e+00,1.428974851444e+02,1.483527735853e+02,3.367980766792e-03,-3.496557603031e-03
4.015000000000e+08,-2.287661925746e-02,-1.541735148468e-02,2.758685258331e-02,-8.831760387531e+00,1.436889504212e+02,1.494478831193e+02,3.343066342989e-03,-3.477053639981e-03
4.020000000000e+08,-2.293082823288e-02,-1.495040276427e-02,2.737402831627e-02,-8.847013265666e+00,1.444838024669e+02,1.505414601327e+02,3.318544848072e-03,-3.457678842989e-03
4.025000000000e+08,-2.297701264537e-02,-1.448814907497e-02,2.716338663944e-02,-8.862197780142e+00,1.452819520048e+02,1.516334980803e+02,3.294407950389e-03,-3.438435364666e-03
4.030000000000e+08,-2.301538452071e-02,-1.403070454003e-02,2.695493636657e-02,-8.877312856345e+00,1.460833069306e+02,1.527239988253e+02,3.270647322863e-03,-3.419325235648e-03
4.035000000000e+08,-2.304616055498e-02,-1.357817614802e-02,2.674868938533e-02,-8.892357509427e+00,1.468877729977e+02,1.538129730065e+02,3.247254643295e-03,-3.400350353204e-03
4.040000000000e+08,-2.306956172574e-02,-1.313066319261e-02,2.654466036881e-02,-8.907330855495e+00,1.476952545399e+02,1.549004403500e+02,3.224221596041e-03,-3.381512470177e-03
4.045000000000e+08,-2.308581284858e-02,-1.268825675040e-02,2.634286647736e-02,-8.922232122472e+00,1.485056552292e+02,1.559864299210e+02,3.201539875024e-03,-3.362813184345e-03
4.050000000000e+08,-2.309514208292e-02,-1.225103920120e-02,2.614332705185e-02,-8.937060660580e+00,1.493188788618e+02,1.570709803113e+02,3.179201188002e-03,-3.344253928323e-03
4.055000000000e+08,-2.309778039106e-02,-1.181908379471e-02,2.594606329947e-02,-8.951815952369e+00,1.501348301683e+02,1.581541397613e+02,3.157197262045e-03,-3.325835960089e-03
4.060000000000e+08,-2.309396095502e-02,-1.139245426720e-02,2.575109797314e-02,-8.966497622242e+00,1.509534156415e+02,1.592359662121e+02,3.135519850128e-03,-3.307560354235e-03
4.065000000000e+08,-2.308391855579e-02,-1.097120451146e-02,2.555845504569e-02,-8.981105445400e+00,1.517745443763e+02,1.603165272861e+02,3.114160738771e-03,-3.289427994017e-03
4.070000000000e+08,-2.306788891989e-02,-1.055537830293e-02,2.536815938018e-02,-8.995639356133e+00,1.525981289147e+02,1.613959001953e+02,3.093111756641e-03,-3.271439564288e-03
4.075000000000e+08,-2.304610803829e-02,-1.014500908434e-02,2.518023639750e-02,-9.010099455412e+00,1.534240860906e+02,1.624741715748e+02,3.072364784015e-03,-3.253595545382e-03
4.080000000000e+08,-2.301881146298e-02,-9.740119810985e-03,2.499471174269e-02,-9.024486017691e+00,1.542523378670e+02,1.635514372427e+02,3.051911763029e-03,-3.235896208015e-03
4.085000000000e+08,-2.298623358652e-02,-9.340722858200e-03,2.481161095149e-02,-9.038799496852e+00,1.550828121590e+02,1.646278018847e+02,3.031744708586e-03,-3.218341609247e-03
4.090000000000e+08,-2.294860691011e-02,-8.946819992124e-03,2.463095911828e-02,-9.053040531244e+00,1.559154436359e+02,1.657033786664e+02,3.011855719855e-03,-3.200931589569e-03
4.095000000000e+08,-2.290616130557e-02,-8.558402404550e-03,2.445278056735e-02,-9.067209947736e+00,1.567501744965e+02,1.667782887724e+02,2.992236992224e-03,-3.183665771139e-03
4.100000000000e+08,-2.285912327695e-02,-8.175450812041e-03,2.427709852868e-02,-9.081308764722e+00,1.575869552102e+02,1.678526608761e+02,2.972880829626e-03,-3.166543557204e-03
4.105000000000e+08,-2.280771522722e-02,-7.797935619124e-03,2.410393481999e-02,-9.095338194026e+00,1.584257452173e+02,1.689266305413e+02,2.953779657107e-03,-3.149564132725e-03
4.110000000000e+08,-2.275215473557e-02,-7.425817144928e-03,2.393330953674e-02,-9.109299641660e+00,1.592665135840e+02,1.700003395605e+02,2.934926033552e-03,-3.132726466229e-03
4.115000000000e+08,-2.269265385075e-02,-7.059045912130e-03,2.376524075156e-02,-9.123194707365e+00,1.601092396041e+02,1.710739352312e+02,2.916312664432e-03,-3.116029312879e-03
4.120000000000e+08,-2.262941840581e-02,-6.697562996685e-03,2.359974422488e-02,-9.137025182929e+00,1.609539133430e+02,1.721475695776e+02,2.897932414483e-03,-3.099471218761e-03
4.125000000000e+08,-2.256264735932e-02,-6.341300436361e-03,2.343683312833e-02,-9.150793049212e+00,1.618005361193e+02,1.732213985193e+02,2.879778320206e-03,-3.083050526383e-03
4.130000000000e+08,-2.249253216814e-02,-5.990181695676e-03,2.327651778256e-02,-9.164500471894e+00,1.626491209182e+02,1.742955809951e+02,2.861843602066e-03,-3.066765381352e-03
4.135000000000e+08,-2.241925619651e-02,-5.644122184434e-03,2.311880541112e-02,-9.178149795894e+00,1.634996927323e+02,1.753702780454e+02,2.844121676309e-03,-3.050613740211e-03
4.140000000000e+08,-2.234299416591e-02,-5.303029826680e-03,2.296369991183e-02,-9.191743538492e+00,1.643522888276e+02,1.764456518607e+02,2.826606166280e-03,-3.034593379385e-03
4.145000000000e+08,-2.226391165006e-02,-4.966805676516e-03,2.281120164722e-02,-9.205284381139e+00,1.652069589295e+02,1.775218648018e+02,2.809290913145e-03,-3.018701905195e-03
4.150000000000e+08,-2.218216461885e-02,-4.635344576868e-03,2.266130725541e-02,-9.218775159979e+00,1.660637653280e+02,1.785990783986e+02,2.792169985936e-03,-3.002936764895e-03
