step,time_s,dt_s,topology,topology_confidence,topology_evidence,topology_status,head_count,head_position_m,head_velocity_m_s,bridge_status,roi_definition,roi_status,roi_cell_count,roi_volume_m3,roi_centroid_r_m,roi_centroid_z_m,roi_r_min_m,roi_r_max_m,roi_z_min_m,roi_z_max_m,electrode_distance_m,Ek_V_m,gas,pressure_Pa,temperature_K,Ek_semantics,E0_source,E0_max_V_m,E0_mean_V_m,E0_p95_V_m,eta_0_max,eta_0_mean,eta_0_p95,E_peak_V_m,E_peak_time_s,E_peak_r_m,E_peak_z_m,eta_peak,ne_at_E_peak_m3,ne_peak_m3,E_at_ne_peak_V_m,nu_i_at_E_peak_s_1,mu_e_at_E_peak_m2_V_s,nu_i_at_ne_peak_s_1,mu_e_at_ne_peak_m2_V_s,tau_i_at_E_peak_s,tau_i_at_ne_peak_s,tau_i_min_s,tau_i_median_s,tau_i_p95_s,sigma_e_at_E_peak_S_m,sigma_e_at_ne_peak_S_m,sigma_e_peak_S_m,sigma_e_median_S_m,sigma_e_p95_S_m,tau_M_at_E_peak_s,tau_M_at_ne_peak_s,tau_M_min_s,tau_M_median_s,tau_M_p95_s,Pi_RF_at_E_peak,Pi_RF_at_ne_peak,Pi_RF_min,Pi_RF_median,Pi_RF_p95,N_tau_i_at_E_peak,N_tau_M_at_E_peak,tau_i_resolution_status,tau_M_resolution_status,sigma_e_peak_r_m,sigma_e_peak_z_m,E_at_sigma_peak_V_m,ne_at_sigma_peak_m3,mu_e_at_sigma_peak_m2_V_s,nu_i_at_sigma_peak_s_1,tau_i_at_sigma_peak_s,tau_M_at_sigma_peak_s,Pi_RF_at_sigma_peak,E_roi_median_V_m,ne_roi_median_m3,mu_e_roi_median_m2_V_s,nu_i_roi_median_s_1,K_ion_z_A_m_s,K_ion_abs_A_m_s,signed_proxy_status,mechanism_proxy_role,current_moment_r_A_m,current_moment_z_A_m
819,8.1899999999999681e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3483851799220529e-05,509653.36843096639,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.411894195,8.1899999999999681e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913665161800598,3043974444703455,3043974444703455,22358658.411894195,165445923628.79147,0.033425104179714026,165445923628.79147,0.033425104179714026,6.044271010530818e-12,6.044271010530818e-12,6.044271010530818e-12,1.1868172323730078e-11,1.710968350560941e-11,1.630137226763392e-05,1.630137226763392e-05,1.630137226763392e-05,1.0563291017029523e-05,1.572756414257348e-05,5.4315597898342772e-07,5.4315597898342772e-07,5.4315597898342772e-07,1.1890705174238039e-06,1.7703936020201428e-06,89862.942617413646,89862.942617413646,89862.942617413646,96790.430680036428,103025.16993639694,6044.2710105308179,543155978.98342764,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.411894195,3043974444703455,0.033425104179714026,165445923628.79147,6.044271010530818e-12,5.4315597898342772e-07,89862.942617413646,17600690.565919995,1942868363342290.5,0.034601563743146088,110984205253.73633,0.033407610201418768,0.033407610201418768,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2202486176953346e-15,-2.5475714826726915e-13
820,8.1999999999999681e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3484361264167945e-05,509464.94741552259,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.404769022,8.1999999999999681e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913665134740626,3044238675846353.5,3044238675846353.5,22358658.404769022,165445923539.26572,0.033425104180725987,165445923539.26572,0.033425104180725987,6.0442710138014813e-12,6.0442710138014813e-12,6.0442710138014813e-12,1.1868172322089343e-11,1.7109683499548415e-11,1.630278730307714e-05,1.630278730307714e-05,1.630278730307714e-05,1.0563513983503777e-05,1.5728859971119804e-05,5.4310883459350402e-07,5.4310883459350402e-07,5.4310883459350402e-07,1.18923125284524e-06,1.7707414292718028e-06,89855.142721656579,89855.142721656579,89855.142721656579,96796.948276196854,103044.5732752831,6044.2710138014809,543108834.59350395,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.404769022,3044238675846353.5,0.033425104180725987,165445923539.26572,6.0442710138014813e-12,5.4310883459350402e-07,89855.142721656579,17600690.563425694,1942915948513765,0.034601563743192204,110984205219.43982,0.033409982576563697,0.033409982576563697,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2205447587796175e-15,-2.5482733820616618e-13
821,8.209999999999968e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3484870540792072e-05,509276.62412735214,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.397644002,8.209999999999968e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.491366510768124,3044502777131794.5,3044502777131794.5,22358658.397644002,165445923449.74194,0.033425104181737914,165445923449.74194,0.033425104181737914,6.0442710170720726e-12,6.0442710170720726e-12,6.0442710170720726e-12,1.186817232044431e-11,1.7109683493479323e-11,1.6304201643095818e-05,1.6304201643095818e-05,1.6304201643095818e-05,1.0563736632689315e-05,1.5730155142055168e-05,5.4306172155012555e-07,5.4306172155012555e-07,5.4306172155012555e-07,1.1893920664238329e-06,1.7710893768101693e-06,89847.348012067145,89847.348012067145,89847.348012067145,96803.471997218294,103063.98358385432,6044.271017072072,543061721.55012548,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.397644002,3044502777131794.5,0.033425104181737914,165445923449.74194,6.0442710170720726e-12,5.4306172155012555e-07,89847.348012067145,17600690.56093286,1942963474063938.5,0.034601563743237702,110984205185.15788,0.033412353627885458,0.033412353627885458,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2208408155008674e-15,-2.5489753424948589e-13
822,8.219999999999968e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.348537962919053e-05,509088.39845803479,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.390519135,8.219999999999968e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.491366508062244,3044766748539356,3044766748539356,22358658.390519135,165445923360.22006,0.033425104182749833,165445923360.22006,0.033425104182749833,6.0442710203425945e-12,6.0442710203425945e-12,6.0442710203425945e-12,1.1868172318794783e-11,1.7109683487401753e-11,1.6305615287580597e-05,1.6305615287580597e-05,1.6305615287580597e-05,1.0563958964551763e-05,1.5731449655277713e-05,5.4301463984274906e-07,5.4301463984274906e-07,5.4301463984274906e-07,1.1895529581772686e-06,1.7714374446783361e-06,89839.558486900962,89839.558486900962,89839.558486900962,96810.001843527425,103083.40086449125,6044.2710203425941,543014639.842749,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.390519135,3044766748539356,0.033425104182749833,165445923360.22006,6.0442710203425945e-12,5.4301463984274906e-07,89839.558486900962,17600690.55844155,1943010939986141,0.034601563743282576,110984205150.89114,0.033414723355187706,0.033414723355187706,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2211367878517505e-15,-2.5496773639432234e-13
823,8.229999999999968e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3485888529460883e-05,508900.27035336045,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.38339448,8.229999999999968e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.491366505356444,3045030590048626,3045030590048626,22358658.38339448,165445923270.70084,0.033425104183761718,165445923270.70084,0.033425104183761718,6.0442710236130195e-12,6.0442710236130195e-12,6.0442710236130195e-12,1.1868172317140884e-11,1.7109683481315959e-11,1.630702823642215e-05,1.630702823642215e-05,1.630702823642215e-05,1.0564180979056756e-05,1.573274351068561e-05,5.4296758946084076e-07,5.4296758946084076e-07,5.4296758946084076e-07,1.1897139281232492e-06,1.7717856329194167e-06,89831.774144415656,89831.774144415656,89831.774144415656,96816.537815550531,103102.82511957192,6044.2710236130188,542967589.4608407,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.38339448,3045030590048626,0.033425104183761718,165445923270.70084,6.0442710236130195e-12,5.4296758946084076e-07,89831.774144415656,17600690.555951763,1943058346273708.8,0.034601563743326819,110984205116.63957,0.033417091758274335,0.033417091758274335,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2214326758249677e-15,-2.5503794463776959e-13
824,8.2399999999999679e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3486397241700629e-05,508712.23974556645,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.376269992,8.2399999999999679e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913665026507079,3045294301639202,3045294301639202,22358658.376269992,165445923181.18375,0.033425104184773576,165445923181.18375,0.033425104184773576,6.0442710268833661e-12,6.0442710268833661e-12,6.0442710268833661e-12,1.1868172315482605e-11,1.7109683475221919e-11,1.630844048951122e-05,1.630844048951122e-05,1.630844048951122e-05,1.0564402676169958e-05,1.5734036708177095e-05,5.4292057039387519e-07,5.4292057039387519e-07,5.4292057039387519e-07,1.189874976279489e-06,1.7721339415765414e-06,89823.994982869539,89823.994982869539,89823.994982869539,96823.079913715585,103122.25635147703,6044.2710268833653,542920570.39387512,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.376269992,3045294301639202,0.033425104184773576,165445923181.18375,6.0442710268833661e-12,5.4292057039387519e-07,89823.994982869539,17600690.553463474,1943105692919979.5,0.034601563743370443,110984205082.40292,0.033419458836948988,0.033419458836948988,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2217284794132021e-15,-2.5510815897691924e-13
825,8.2499999999999679e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3486905766007223e-05,508524.30659399519,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.369145643,8.2499999999999679e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664999450233,3045557883290693,3045557883290693,22358658.369145643,165445923091.6684,0.033425104185785419,165445923091.6684,0.033425104185785419,6.0442710301536497e-12,6.0442710301536497e-12,6.0442710301536497e-12,1.1868172313819886e-11,1.7109683469119497e-11,1.6309852046738617e-05,1.6309852046738617e-05,1.6309852046738617e-05,1.0564624055857057e-05,1.5735329247650463e-05,5.4287358263133475e-07,5.4287358263133475e-07,5.4287358263133475e-07,1.1900361026637188e-06,1.7724823706928644e-06,89816.221000522288,89816.221000522288,89816.221000522288,96829.628138452288,103141.69456258928,6044.271030153649,542873582.63133466,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.369145643,3045557883290693,0.033425104185785419,165445923091.6684,6.0442710301536497e-12,5.4287358263133475e-07,89816.221000522288,17600690.55097669,1943152979918297.5,0.034601563743413444,110984205048.18121,0.033421824591015482,0.033421824591015482,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2220241986091824e-15,-2.5517837940886232e-13
826,8.2599999999999678e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3487414102477986e-05,508336.4707631215,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.362021476,8.2599999999999678e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664972394081,3045821334982716.5,3045821334982716.5,22358658.362021476,165445923002.1553,0.033425104186797235,165445923002.1553,0.033425104186797235,6.0442710334238501e-12,6.0442710334238501e-12,6.0442710334238501e-12,1.1868172312152871e-11,1.7109683463008991e-11,1.6311262907995176e-05,1.6311262907995176e-05,1.6311262907995176e-05,1.0564845118083753e-05,1.5736621129004031e-05,5.4282662616271158e-07,5.4282662616271158e-07,5.4282662616271158e-07,1.1901973072936817e-06,1.7728309203115549e-06,89808.45219563572,89808.45219563572,89808.45219563572,96836.182490190491,103161.13975528978,6044.27103342385,542826626.1627115,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.362021476,3045821334982716.5,0.033425104186797235,165445923002.1553,6.0442710334238501e-12,5.4282662616271158e-07,89808.45219563572,17600690.548491385,1943200207262008,0.034601563743455827,110984205013.97424,0.033424189020277953,0.033424189020277953,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2223198334056646e-15,-2.552486059306888e-13
827,8.2699999999999678e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3487922251210225e-05,508148.73223939276,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.354897503,8.2699999999999678e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664945338674,3046084656694901.5,3046084656694901.5,22358658.354897503,165445922912.64465,0.033425104187809015,165445922912.64465,0.033425104187809015,6.0442710366939616e-12,6.0442710366939616e-12,6.0442710366939616e-12,1.1868172310481424e-11,1.7109683456890139e-11,1.6312673073171802e-05,1.6312673073171802e-05,1.6312673073171802e-05,1.0565065862815769e-05,1.5737912352136197e-05,5.4277970097750574e-07,5.4277970097750574e-07,5.4277970097750574e-07,1.1903585901871375e-06,1.7731795904758065e-06,89800.688566472731,89800.688566472731,89800.688566472731,96842.742969363055,103180.59193196433,6044.2710366939609,542779700.97750568,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.354897503,3046084656694901.5,0.033425104187809015,165445922912.64465,6.0442710366939616e-12,5.4277970097750574e-07,89800.688566472731,17600690.546007611,1943247374944462.2,0.034601563743497578,110984204979.7825,0.033426552124540564,0.033426552124540564,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2226153837953655e-15,-2.5531883853948744e-13
828,8.2799999999999677e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.348843021230114e-05,507961.09091438877,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.347773697,8.2799999999999677e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664918283907,3046347848406886,3046347848406886,22358658.347773697,165445922823.13611,0.033425104188820783,165445922823.13611,0.033425104188820783,6.0442710399639964e-12,6.0442710399639964e-12,6.0442710399639964e-12,1.1868172308805519e-11,1.7109683450762889e-11,1.6314082542159458e-05,1.6314082542159458e-05,1.6314082542159458e-05,1.0565286290018847e-05,1.5739202916945395e-05,5.4273280706522599e-07,5.4273280706522599e-07,5.4273280706522599e-07,1.1905199513618594e-06,1.7735283812288293e-06,89792.930111297406,89792.930111297406,89792.930111297406,96849.309576403262,103200.05109499852,6044.2710399639964,542732807.06522596,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.347773697,3046347848406886,0.033425104188820783,165445922823.13611,6.0442710399639964e-12,5.4273280706522599e-07,89792.930111297406,17600690.543525357,1943294482959014.5,0.034601563743538698,110984204945.60594,0.033428913903607485,0.033428913903607485,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2229108497710476e-15,-2.5538907723234525e-13
829,8.2899999999999677e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3488937985847887e-05,507773.546747452,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.340650048,8.2899999999999677e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664891229725,3046610910098318.5,3046610910098318.5,22358658.340650048,165445922733.62958,0.033425104189832529,165445922733.62958,0.033425104189832529,6.0442710432339577e-12,6.0442710432339577e-12,6.0442710432339577e-12,1.1868172307125268e-11,1.7109683444627445e-11,1.6315491314849162e-05,1.6315491314849162e-05,1.6315491314849162e-05,1.0565506399658756e-05,1.574049282333012e-05,5.4268594441538935e-07,5.4268594441538935e-07,5.4268594441538935e-07,1.1906813908356335e-06,1.7738772926138533e-06,89785.176828375304,89785.176828375304,89785.176828375304,96855.882311744863,103219.51724677747,6044.2710432339572,542685944.4153893,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.340650048,3046610910098318.5,0.033425104189832529,165445922733.62958,6.0442710432339577e-12,5.4268594441538935e-07,89785.176828375304,17600690.541044589,1943341531299023.5,0.034601563743579214,110984204911.44415,0.033431274357282902,0.033431274357282902,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2232062313254997e-15,-2.5545932200634912e-13
830,8.2999999999999677e-13,1.0000000000000001e-15,ELECTRODE_ATTACHMENT,HIGH,HEAD_COMPONENT_WITHIN_ELECTRODE_DISTANCE,CONFIRMED,1,6.3489445571947544e-05,507586.09965726722,0,ATTACHMENT_ROI,VALID,2,1.047197551196598e-15,3.3333333333333337e-06,6.3750000000000005e-05,3.3333333333333337e-06,3.3333333333333337e-06,6.1875e-05,6.5624999999999996e-05,7.5000000000000061e-06,2633104.8564786837,AIR_MORROW_LOWKE_BASELINE,101325,300,REFERENCE_NORMALIZATION_ONLY,STAGE_C_2D_ELECTROSTATIC_REFERENCE,22358664.220866557,17600693.052162308,21882867.103996132,8.4913687223103427,6.68438744809432,8.3106705948887392,22358658.3335266,8.2999999999999677e-13,3.3333333333333337e-06,6.5624999999999996e-05,8.4913664864176308,3046873841748857.5,3046873841748857.5,22358658.3335266,165445922644.12549,0.033425104190844233,165445922644.12549,0.033425104190844233,6.0442710465038293e-12,6.0442710465038293e-12,6.0442710465038293e-12,1.1868172305440585e-11,1.7109683438483665e-11,1.6316899391131958e-05,1.6316899391131958e-05,1.6316899391131958e-05,1.0565726191701275e-05,1.5741782071188887e-05,5.4263911301752258e-07,5.4263911301752258e-07,5.4263911301752258e-07,1.1908429086262626e-06,1.7742263246741284e-06,89777.428715973918,89777.428715973918,89777.428715973918,96862.461175824312,103238.99038968966,6044.271046503829,542639113.01752257,RESOLVED_PREFERRED,RESOLVED_PREFERRED,3.3333333333333337e-06,6.5624999999999996e-05,22358658.3335266,3046873841748857.5,0.033425104190844233,165445922644.12549,6.0442710465038293e-12,5.4263911301752258e-07,89777.428715973918,17600690.538565353,1943388519957850.5,0.034601563743619085,110984204877.29761,0.0334336334853714,0.0334336334853714,DEFINED_FROM_FROZEN_ELECTRON_DRIFT_CONVENTION,MECHANISM_DIAGNOSTIC_PROXY_NOT_CLOSURE_RELATION,-2.2235015284514913e-15,-2.5552957285858397e-13
